_id,Establishment ID,Inspection ID,Establishment Name,Establishment Type,Establishment Address,Establishment Status,Min. Inspections Per Year,Infraction Details,Inspection Date,Severity,Action,Outcome,Amount Fined,Latitude,Longitude,unique_id,area,score
16399,10263008,105077432.0,CORNER MART,Food Store (Convenience/Variety),310 DUNDAS ST E,Pass,1,,2022-11-22,,,,,43.65837,-79.37073,cfbc7a1cedefcc4f065dce1cdb36e5cf,other,0.5
16401,10335035,105011842.0,CORNER PLACE,Restaurant,11 JARVIS ST,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-07-28,M - Minor,Notice to Comply,,,43.64982,-79.37152,9b199144254b5f12a4068b1efd75fada,waterfront,0.451
16408,10763625,105037493.0,CORNER STONE MARKET,Food Store (Convenience/Variety),69 PROVOST DR,Pass,1,,2022-09-12,,,,,43.76901,-79.36982,42bb9af419eb2dfa1545ffb31a7e5116,other,0.5
16409,10592843,105051473.0,CORNER STORE,Food Store (Convenience/Variety),201 LAMBTON AVE,Pass,1,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-10-06,M - Minor,Notice to Comply,,,43.68169,-79.49438,ad41a4904af078815bcb7e5724bf06c0,other,0.239
16410,9003572,104999626.0,CORNER STORE VIDEO,Food Store (Convenience/Variety),1747 KEELE ST,Pass,1,,2022-06-30,,,,,43.6862,-79.47294,549541db1e3f3b79bbd94f8dea962a40,other,0.5
16411,10797727,105278174.0,CORNUCOPIA GOURMET POPCORN CO. (RAWF 2024),Food Take Out,100 PRINCES BLVD,Pass,2,,2023-11-03,,,,,43.63501,-79.41119,8d4dcb88271390682790a872aef4fb00,other,0.5
16412,10814142,105394890.0,507 CORONA ROOFTOP EATS (cart),Food Take Out,1 BLUE JAYS WAY,Pass,2,,2024-06-06,,,,,43.64168,-79.39012,62bb7f5fad3adea9d96b1c892ce90853,harbourfront,0.5
16413,10785265,105199229.0,CORONA LAWN BAR,Cocktail Bar / Beverage Room,909 LAKE SHORE BLVD W,Pass,2,,2023-06-23,,,,,43.62933,-79.41512,e7719cad85bad9a4ead0d312d6fcacb1,other,0.5
16416,10570072,105199286.0,CORONA OASIS,Food Take Out,909 LAKE SHORE BLVD W,Pass,2,,2023-06-23,,,,,43.62933,-79.41512,c33e24f4d3d8483b49162aca2cc8743b,other,0.5
16419,10761207,105022075.0,CORRECT AFRICAN FOOD MARKET,Food Store (Convenience/Variety),880 WILSON AVE,Pass,1,,2022-08-12,,,,,43.73056,-79.46847,4a16182f0bdf26bb28d538a10c31f68a,other,0.5
16421,10805739,105338216.0,CORRECT AFRICAN FOOD MARKET/NAIJA KITCHEN,Food Take Out,880 WILSON AVE,Pass,3,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1),2024-03-05,C - Crucial,Notice to Comply,,,43.73056,-79.46847,62dee9fb86f1b22bf16f9004613ecfd3,other,0.331
16426,9003583,105086417.0,CORVETTE JR. PUBLIC SCHOOL MEAL PROGRAM,Student Nutrition Site,30 CORVETTE AVE,Pass,2,,2022-12-09,,,,,43.72649,-79.26216,55d00ae2f1db3e7d38fa4db75142d38a,other,0.5
16428,10550436,105088181.0,CORVETTE SMOKE & GIFT,Food Store (Convenience/Variety),678 KENNEDY RD,Pass,1,,2022-12-14,,,,,43.72665,-79.26601,d85baba43535704bf4c4eab4b7d81968,other,0.5
16429,9003588,105046943.0,COSBURN MIDDLE SCHOOL,Cafeteria - Public Access,520 COSBURN AVE,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-09-27,M - Minor,Notice to Comply,,,43.69376,-79.33093,f2e9b35aa288b9c54404703096fcd710,other,0.245
16433,10811609,105379241.0,COSBURN MIDDLE SCHOOL SNP,Student Nutrition Site,520 COSBURN AVE,Pass,2,,2024-05-13,,,,,43.69376,-79.33093,ed11c4f8e074fd3a3b40682d2aa479d1,other,0.5
16434,10476243,105270351.0,COSBURN VARIETY,Food Store (Convenience/Variety),468 COSBURN AVE,Pass,1,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-10-23,M - Minor,Notice to Comply,,,43.69295,-79.33439,1a4305dc58fb7eb51107ad4b7c8113e0,other,0.439
16436,10754584,105088888.0,COSETTE,Bake Shop,1715 BLOOR ST W,Pass,2,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-12-15,NA - Not Applicable,Notice to Comply,,,43.65469,-79.45917,bb90dabdf492c044490fa226c8737688,other,0.429
16441,10800351,105296444.0,COSMIC PIZZA & DONAIR,Food Take Out,2633 YONGE ST,Pass,2,Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ,2023-12-14,M - Minor,Notice to Comply,,,43.71537,-79.39991,b299f749516e9e519f20418a7105bb4c,other,0.64
16448,10581467,105023347.0,COSMOPOLITAN SMOKE SHOP,Food Store (Convenience/Variety),"105 GORDON BAKER RD, Unit-205",Pass,1,,2022-08-16,,,,,43.80132,-79.34415,5c94931032ebb43959ac4a5d3a297340,other,0.5
16449,10425503,105010268.0,COSTA VERDE BBQ,Restaurant,2762 KEELE ST,Pass,2,,2022-07-21,,,,,43.7271,-79.48257,f00801ccd7205c59ef626d8b3b341115,other,0.5
16453,10296285,105194348.0,COSTCO,Supermarket,50 QUEEN ELIZABETH BLVD,Pass,2,,2023-06-16,,,,,43.62271,-79.50739,876ab14419e86ab4d3a47610a40793bc,other,0.5
16456,9003598,105012811.0,COSTCO WHOLESALE,Supermarket,1411 WARDEN AVE,Pass,2,,2022-07-27,,,,,43.75966,-79.29774,0ffa0f05402b6dd398a9a403ae47a9ab,other,0.5
16475,10797973,105279792.0,COSTI IMMIGRANT SERVICES,Commissary,640 DIXON RD,Pass,3,,2023-11-09,,,,,43.69212,-79.5765,ff0bf32fef83a591a652758eaac9f057,other,0.5
16477,10198992,105052140.0,COSTI RECEPTION CENTRE,Boarding / Lodging Home - Kitchen,100 LIPPINCOTT ST,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2022-10-07,S - Significant,Corrected During Inspection,,,43.65767,-79.40717,390f6563c05bcb55a63e43f0fc27306f,kensington,0.658
16481,10479516,105022793.0,COTA,Community Kitchen (Meal Program),423 YONGE ST,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-08-15,M - Minor,Notice to Comply,,,43.66027,-79.38231,0f491af150f7b77f3d1148496aaadd79,other,0.213
16484,10459691,105008105.0,COTE DE BOEUF,Food Take Out,130 OSSINGTON AVE,Pass,2,,2022-07-19,,,,,43.64719,-79.42012,94b968b324e7305813471522c8fde6bc,other,0.5
16490,10485706,105040134.0,COTTAGE PIZZA,Restaurant,"15 NORTHTOWN WAY, Bldg-24",Pass,2,Operate food premise - equipment not arranged to permit cleaning - Sec. 9,2022-09-15,M - Minor,Notice to Comply,,,43.77522,-79.41335,4e9f90593828f8bfa0a54d3456053781,other,0.494
16497,10794843,105259041.0,COTTI COFFEE,Refreshment Stand (Stationary),"374 YONGE ST, Bldg-1",Pass,2,FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12,2023-10-02,S - Significant,Corrected During Inspection,,,43.65879,-79.38221,2e76f5c84e5686335f0d588f54f7ac7d,other,0.44
16504,9003605,105164907.0,COTTINGHAM CHILD CARE CENTRE,Child Care - Catered,85 BIRCH AVE,Pass,2,,2023-05-01,,,,,43.68039,-79.39561,ad4885933e776472b1ff815c0ac63053,other,0.5
16507,10561964,105141594.0,COUGAR COURT CHILDCARE CENTRE,Child Care - Food Preparation,3225 EGLINTON AVE E,Pass,3,,2023-03-22,,,,,43.74358,-79.21574,48f4c1da5e2927d192619238b8f1acce,other,0.5
16512,10790643,105232735.0,COUNTRY BAR - CNE 2023,Fairs / Festivals / Special Occasions,100 PRINCES BLVD,Pass,1,,2023-08-18,,,,,43.63501,-79.41119,989c906a2bd4483fb3a9dd07daeb0066,other,0.5
16513,10797505,105276694.0,COUNTRY BOYS LAMB (RAWF 2024),Fairs / Festivals / Special Occasions,100 PRINCES BLVD,Pass,2,,2023-11-03,,,,,43.63501,-79.41119,e40e0c2f0d0590d35c4650e372a0b32c,other,0.5
16514,10770772,105091656.0,COUNTRY BOYS PRODUCE,Food Depot,1534 MIDLAND AVE,Pass,1,,2022-12-22,,,,,43.75429,-79.26633,0947cd8b6eb16b873522349ea5f28de6,other,0.5
16515,10362037,105201781.0,COUNTRY STYLE,Restaurant,6953 STEELES AVE W,Pass,2,,2023-06-28,,,,,43.75275,-79.62393,c1263a1103b1ae74a19ccaad0c1d876c,other,0.5
16533,10383277,105276424.0,COUNTRY STYLE DONUTS,Restaurant,524 WILSON HEIGHTS BLVD,Pass,2,USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A),2023-11-02,M - Minor,Notice to Comply,,,43.75085,-79.45641,ea80d8ac99d6e7b038f135f8da7775d0,other,0.327
16544,10600621,105006828.0,COUNTRY SYTLE DONUTS,Restaurant,2512 JANE ST,Pass,2,Operate food premise - fail to keep sanitary facility in good repair - Sec. 25(2),2022-07-15,M - Minor,Notice to Comply,,,43.74,-79.51373,f2b6aeb1496ce0539aeabc530e07c704,other,0.681
16548,10763762,105038366.0,COURAGE COOKIES,Bake Shop,"28 BATHURST ST, Unit-1-104",Pass,2,,2022-09-14,,,,,43.64096,-79.40217,b0fd3c3d0ca00ca124d7437e6df04c25,other,0.5
16552,10760485,105017372.0,COURAGE COOKIES DUNDAS,Food Take Out,1561 DUNDAS ST W,Pass,2,,2022-07-29,,,,,43.64972,-79.43391,35ddeeb0ee925e827531691dee1ff5e9,other,0.5
16555,10778171,105153532.0,COURAGE FOODS,Bakery,976 KINGSTON RD,Pass,2,,2023-04-13,,,,,43.68076,-79.28681,bd5ecbbaa3404faba8a8c80b4cb49f90,other,0.5
16559,10697593,105056485.0,COURTESY SMOKE & GIFT,Food Store (Convenience/Variety),"4711 YONGE ST, Flr-LOWER",Pass,1,,2022-10-17,,,,,43.75964,-79.40988,d46eee2d35f527344924b5f4ef3816ce,other,0.5
16560,9003694,105099305.0,COURTLEIGH PLACE CHILDCARE CENTRE,Child Care - Food Preparation,135 FENELON DR,Pass,3,,2023-01-13,,,,,43.76284,-79.33795,25e3646f39ede2166c7edd575c148a4d,other,0.5
16566,9016570,105075243.0,COURTSIDE CAFE,Private Club,"44 PRICE ST, Flr-Main",Pass,2,,2022-11-17,,,,,43.68055,-79.38875,8c0f0c3dd553245a97aa09c6189b5c70,other,0.5
16568,10675505,105161511.0,COURTYARD BY MARRIOTT - TORONTO AIRPORT,Restaurant,231 CARLINGVIEW DR,Pass,2,,2023-04-26,,,,,43.68565,-79.59446,3bea492a5c88ec5b2014e09cc85e009d,other,0.5
16571,10579333,105075802.0,COURTYARD GATE,Refreshment Stand (Stationary),77 WYNFORD DR,Pass,2,,2022-11-18,,,,,43.72593,-79.33304,cb95ce61cc26ec23f8a59ec23d1a0a2e,other,0.5
16575,10271028,105042453.0,COURTYARD MARRIOTT - FRONT DESK CONVENIENCE,Food Store (Convenience/Variety),231 CARLINGVIEW DR,Pass,1,,2022-09-20,,,,,43.68565,-79.59446,a1b126cf1c8a6a87fcfa10519c9eacf3,other,0.5
16578,10676185,105097717.0,COVE SUPERMARKET AND CATERING,Supermarket,3585 KEELE ST,Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-01-10,M - Minor,Notice to Comply,,,43.75061,-79.48696,9dd7f8c7a76bdd1552e7ac95fbfc3518,other,0.206
16584,10752264,105189111.0,COWBOY'S GRILL,Restaurant,85 KINCORT ST,Pass,2,,2023-06-09,,,,,43.70021,-79.46861,77bd3a731d3d4f9366f4462fba2de9b5,other,0.5
16586,9003700,105136626.0,COXWELL CHILD CARE CENTRE,Child Care - Food Preparation,1631 QUEEN ST E,Pass,3,,2023-03-13,,,,,43.66631,-79.31558,9c0acc71b2d1fd62b168eb375e3e1a9c,other,0.5
16587,10477823,,COXWELL MILK CONVENIENCE,Food Store (Convenience/Variety),1011 COXWELL AVE,Pass,1,,,,,,,43.69702,-79.32881,aa314be30d932170b7be7fc68f7f5ea7,other,0.5
16588,9032885,105141810.0,COXWELL VARIETY,Food Store (Convenience/Variety),272 COXWELL AVE,Pass,1,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2023-03-22,M - Minor,Notice to Comply,,,43.6731,-79.31962,06a923ec96591e09e1e37d24e1d0bd4b,other,0.642
16589,10671004,104989903.0,COYOTE JACK'S BAR & GRILL,Restaurant,"200 BELLAMY RD N, Unit-5",Pass,2,,2022-06-27,,,,,43.74686,-79.23168,4f79829b04b8672a953004e408b6a3a3,other,0.5
16592,10795047,105260153.0,COZY CAFE,Food Take Out,"6464 YONGE ST, Unit-K22",Pass,2,,2023-10-04,,,,,43.79555,-79.42008,bf7506c50db72ba06a68ea7259421c63,other,0.5
16594,10764930,105046652.0,CR7 SHAWARMA AND BURGER,Food Take Out,5745 FINCH AVE E,Pass,2,,2022-09-27,,,,,43.81481,-79.23252,220bf0285844e6c5d291de96cff380c0,other,0.5
16596,10614855,105041582.0,CRAFT BEER MARKET RESTAURANT & BAR,Restaurant,1 ADELAIDE ST E,Pass,2,,2022-09-19,,,,,43.65051,-79.37794,937b0ec81ce9b2a3cec7c800faeb78c6,downtown,0.5
16600,10775822,105134971.0,CRAFTY RAMEN,Restaurant,217 OSSINGTON AVE,Pass,2,,2023-03-09,,,,,43.64882,-79.42049,f8368fad0318d6ebaf86344dafc6c03b,other,0.5
16603,10692415,104994268.0,CRAIG'S COOKIES,Restaurant,483 CHURCH ST,Pass,2,Fail to protect against entry of pests - Sec. 13(1),2022-06-21,M - Minor,Notice to Comply,,,43.66497,-79.38041,eb8e2bc3dfbecfd1fcdede71bcb01ad9,other,0.451
16624,10767668,105067859.0,CRAIG'S COOKIES- RAWF- 2023,Food Take Out,100 PRINCES BLVD,Pass,1,,2022-11-04,,,,,43.63501,-79.41119,3ed4a03943efc31dee4810a72f88a287,other,0.5
16625,9003710,105066843.0,CRAIGLEE NURSING HOME,Nursing Home / Home for the Aged,102 CRAIGLEE DR,Pass,3,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,2022-11-03,M - Minor,Notice to Comply,,,43.70691,-79.25307,960799250292deb07d2b64c9ea18f64f,other,0.645
16646,9002818,105027755.0,CRANBERRIES,Restaurant,601 PARLIAMENT ST,Pass,3,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-08-23,NA - Not Applicable,Notice to Comply,,,43.66786,-79.36929,750f1dc12374b5d53ad732bf8a424fef,other,0.392
16651,10607192,105124298.0,CRAQUE DE CREME,Bake Shop,1360 BATHURST ST,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-03-03,M - Minor,Notice to Comply,,,43.67983,-79.41727,483d5c6117bb41f189b5c646ffd3361c,other,0.404
16654,10746157,105069781.0,CRAVE FOOD HUB,Commissary,"1275 MORNINGSIDE AVE, Unit-7",Pass,2,,2022-11-08,,,,,43.80337,-79.19912,ada0096f2cdb8e8cd8d4afe5e48efb75,other,0.5
16657,10747558,105162975.0,CRAVEWINGS INC,Restaurant,"557 EGLINTON AVE W, Bldg-GROUND FLOOR",Conditional Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-04-28,M - Minor,Notice to Comply,,,43.70306,-79.41461,07755d4b261b84a55e3b872196c6fab8,other,0.442
16673,10784434,105193692.0,CRAVIN KITCHEN & LOUNGE,Restaurant,"5164 DUNDAS ST W, Flr-1ST",Pass,2,,2023-06-15,,,,,43.64308,-79.5343,edf2dded4cb8d647b896e06ad644a147,other,0.5
16676,10810507,105372123.0,DIRTY VEGAN BURGER,Commissary,"705 COLLEGE ST, Flr-2",Pass,3,,2024-05-07,,,,,43.65505,-79.41702,6f8f840c9d624990df7744cf5d611a73,littleitaly,0.5
16677,10765012,105047369.0,CRAWFORD ADVENTIST ACADEMY CAFE,Cafeteria - Public Access,531 FINCH AVE W,Pass,2,,2022-09-28,,,,,43.77174,-79.4448,5c5e799ae24ab01c805705b0c3667999,other,0.5
16682,10791241,105236733.0,CRAWLERS - CNE 2023 - SPONSORS,Fairs / Festivals / Special Occasions,100 PRINCES BLVD,Pass,1,,2023-08-22,,,,,43.63501,-79.41119,a0b8f30e7d12622972e3477603cc87d2,other,0.5
16683,10775131,105128920.0,CRAZY BURGER & BAR,Restaurant,980 DANFORTH AVE,Pass,3,,2023-02-27,,,,,43.6806,-79.33777,d08d1eb663e9c9717e6a708000e1b440,other,0.5
16693,10422127,105012057.0,CREAM AND SUGAR,Food Take Out,5 FAIRVIEW MALL DR,Pass,2,Operate food premise - fail to provide equipment for cleaning and sanitizing utensils as required - Sec. 18,2022-07-26,S - Significant,Notice to Comply,,,43.77854,-79.3479,6e2580364568b205ef79c8eb825b8506,other,0.233
16701,10768059,105070790.0,CREAMERY X,Food Take Out,114 QUEEN ST E,Pass,2,,2022-11-09,,,,,43.65383,-79.37346,2fb1a0f18af6bdf79b39ca44c2b95db9,other,0.5
16704,10395297,105147010.0,CREATIVE MINDS MONTESSORI ACADEMY #101,Child Care - Catered,285 LAWSON RD,Pass,2,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,2023-03-31,NA - Not Applicable,Notice to Comply,,,43.78702,-79.15205,8d8f6f5bdcc5b48c1b203034b34f5942,other,0.419
16705,10771469,105095990.0,CREEDS COFFEE BAR,Supermarket,420 DUPONT ST,Pass,3,,2023-01-05,,,,,43.67388,-79.41234,ba06cf8a43875e8a04aa4b66d9873f19,annex,0.5
16714,10730832,105085615.0,CREEK COFFEE & CO.,Restaurant,370 OLD KINGSTON RD,Pass,1,,2022-12-08,,,,,43.78378,-79.17031,186b30ae327a20457f59270ff1a60cf7,other,0.5
16715,10761834,105026165.0,CREME DE LA CREME,Restaurant,2991 BLOOR ST W,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,2022-08-19,M - Minor,Notice to Comply,,,43.64748,-79.50979,4629224deef524b2ed584923d24a6b64,other,0.682
16719,10677628,,CREME ET MIEL,Food Take Out,2075 LAWRENCE AVE E,Pass,2,,,,,,,43.74525,-79.29322,c62c83a0b87d75e824089945fdcf7b97,other,0.5
16720,10560439,105114299.0,CREPE DE LICIOUS,Food Court Vendor,"25 THE WEST MALL, UNIT-1732A",Pass,2,,2023-02-03,,,,,43.61265,-79.55597,2d831dc82bf574325b73dd93bd28574c,other,0.5
16724,10630838,105202531.0,CREPE DELICIOUS,Food Take Out,300 BOROUGH DR,Pass,2,,2023-06-28,,,,,43.77629,-79.25802,e76d95bb3e47ecf4018d1c3a7fea638f,other,0.5
16729,9414754,105014780.0,CREPE IT UP!,Food Take Out,91 FRONT ST E,Pass,2,,2022-07-29,,,,,43.64908,-79.37213,4d695967510f14a204ffd9255e574e9a,waterfront,0.5
16734,10800197,105295513.0,CRESCENT BAKERY AND CAFE,Food Take Out,"1270 FINCH AVE W, Unit-2",Pass,2,,2023-12-13,,,,,43.76522,-79.48827,1e9156cab093f862f08c583547e29298,other,0.5
16736,10786360,105206308.0,CRESCENT SCHOOL FOOD SERVICE,Cafeteria - Public Access,"2365 BAYVIEW AVE, Unit-3328",Pass,2,Fail to protect against entry of pests - Sec. 13(1),2023-07-06,M - Minor,Notice to Comply,,,43.73299,-79.3789,734efce4bca3e543ae9d9a61aadf265a,lawrence,0.404
16739,9003730,105283397.0,CRESCENT TOWN DAY CARE CENTRE,Child Care - Food Preparation,2 THE MARKET PL,Pass,2,,2023-11-17,,,,,43.69552,-79.29272,613c677927acdc9a2bf419dc923c8cd7,other,0.5
16740,10597600,105078495.0,CREST THEATRE GREEN ROOM,Cafeteria - Private Access,110 THE ESPLANADE,Pass,1,,2022-11-25,,,,,43.64791,-79.37234,8f12f2facbcf9d253190b82a4b3cc319,waterfront,0.5
16742,10631057,105273648.0,CRESTVIEW SCHOOL AGE PROGRAM - YMCA,Child Care - Catered,101 SENECA HILL DR,Pass,1,,2023-10-30,,,,,43.78844,-79.35985,958e6f7b3617303ad5d9a39c99ff94b3,other,0.5
16744,10645798,105036198.0,CRESTWOOD SCHOOL,Cafeteria - Private Access,411 LAWRENCE AVE E,Pass,2,,2022-09-09,,,,,43.73027,-79.37811,5019f29c4ef1eb98ef1b51cda5261c09,lawrence,0.5
16747,10694526,105074348.0,CREWS AND TANGOS,Cocktail Bar / Beverage Room,508 CHURCH ST,Pass,1,FAIL TO ENSURE FACILITY SURFACE CLEANED AS NECESSARY - SEC. 22,2022-12-08,S - Significant,Corrected During Inspection,,,43.66422,-79.38057,db20bc79c755e3cc634bbd1f669a2abd,other,0.426
16748,10576279,105069681.0,CRIMSON TEAS,Restaurant,415 SPADINA AVE,Pass,2,,2022-11-08,,,,,43.65702,-79.39936,a2d3d55bcb84a0d7f2ab33066c9d6844,kensington,0.5
16755,10775583,105132696.0,CRISPER KITS,Food Caterer,"130 CAWTHRA AVE, Unit-106",Pass,3,,2023-03-06,,,,,43.67098,-79.46476,d2ad6ead4b5428c968966c3cfc892a1a,other,0.5
16760,10800355,105296482.0,CRISPY CLUCKS,Food Take Out,"45 FOUR WINDS DR, Unit-3",Pass,2,,2023-12-14,,,,,43.76333,-79.49967,9ad6b3e9c346e52581de5f3bfef1f15c,other,0.5
16762,10650986,105006071.0,CRISPY MEAT & CATERING,Restaurant,"23 WESTMORE DR, Unit-11",Pass,2,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-07-14,NA - Not Applicable,Notice to Comply,,,43.74227,-79.6032,173c7615fbbd4aace296e0a13385aeed,other,0.397
16765,10752088,105117992.0,CRISPY TOWN,Food Court Vendor,"20 LEBOVIC AVE, Unit-1",Pass,2,,2023-02-09,,,,,43.72251,-79.29047,c4125d3bedc786b8037bd52ec6197817,other,0.5
16769,10680773,105096228.0,CRISTAL THANI,Food Take Out,571 COLLEGE ST,Pass,3,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2023-01-06,S - Significant,Notice to Comply,,,43.65542,-79.4129,37e24c3804128f3b9bd52b21ae9bae17,littleitaly,0.647
16791,10808119,105355060.0,CROSS BAR,Food Court Vendor,220 YONGE ST,Pass,2,,2024-04-04,,,,,43.65368,-79.38011,a011007dd01dc0defe4b661646cb5682,downtown,0.5
16792,10681032,104999199.0,CROSSROADS KAFE,Restaurant,262 CHRISTIE ST,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-06-29,M - Minor,Notice to Comply,,,43.67102,-79.42131,24c314348da7dfdc5860d471ebc07225,other,0.644
16805,10744194,,CROSSROADS POOL HALL & PUB,Restaurant,3476 DANFORTH AVE,Pass,2,,,,,,,43.6946,-79.27463,e779a316333544dca2fa2c8218fb2482,other,0.5
16806,10655977,105188570.0,CROSSTOWN COFFEE BAR,Food Take Out,187 HIGHBOURNE RD,Pass,2,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2023-06-21,M - Minor,Notice to Comply,,,43.7045,-79.40705,224d12b38321c479f98e32509b4150dd,other,0.23
16808,10491690,104684157.0,CROSSTOWN MART,Food Store (Convenience/Variety),524 EGLINTON AVE W,Pass,1,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,2022-11-03,NA - Not Applicable,Notice to Comply,,,43.71031,-79.38185,35fc9f111b46d03f21812ea46b7cb4d3,other,0.432
16809,10588730,104995539.0,CROSSWINDS BAR & GRILL,Restaurant,950 DIXON RD,Pass,2,,2022-06-27,,,,,43.68729,-79.59871,fdf47f3d077557f8e744be5ba26d5269,other,0.5
16813,10629025,105091364.0,CROWDED HOUSE,Restaurant,1161 QUEEN ST E,Pass,2,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN WASH WATER BETWEEN 60 C AND 71 C - SEC. 20(1)(A)(I) ,2022-12-21,S - Significant,Corrected During Inspection,,,43.66236,-79.33345,5656b22ffe91f2cd5441c227607be6e3,leslieville,0.388
16814,9392138,105039750.0,CROWN & DRAGON PUB,Restaurant,890 YONGE ST,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-09-15,M - Minor,Notice to Comply,,,43.6733,-79.38835,433b6173790d89a6c60678acfbfd8a84,other,0.649
16820,10770582,105090221.0,CROWN PASTRIES,Bakery,1279 KENNEDY RD,Pass,2,,2022-12-22,,,,,43.75806,-79.27787,7f910b08670f8f2559996a4c6119a248,other,0.5
16823,10351038,105145383.0,CROWN PRINCE FINE DINING AND BANQUET,Restaurant,3600 VICTORIA PARK AVE,Pass,3,Fail to protect against entry of pests - Sec. 13(1),2023-03-29,M - Minor,Notice to Comply,,,43.80654,-79.33785,4615e5519e872670947aa5c2f1371ec4,other,0.428
16828,10484470,105075676.0,CROWN VARIETY & GIFTS,Food Store (Convenience/Variety),75 QUEEN ST E,Pass,1,,2022-11-18,,,,,43.65297,-79.37598,9bd161ae6792565c351bb4ec43b4dd4d,downtown,0.5
16830,10623691,105124145.0,CROWNE PLAZA TORONTO AIRPORT - BANQUET FACILITY,Banquet Facility,33 CARLSON CRT,Pass,3,,2023-02-21,,,,,43.69009,-79.58375,806320e17cb813a8ef76685599f8429b,other,0.5
16835,10588824,105058569.0,CROWS,Restaurant,345 CARLAW AVE,Pass,1,,2022-10-19,,,,,43.66515,-79.3414,da32ed6ea616fa20ce83b2967659e0c1,leslieville,0.5
16836,10798657,105284644.0,CRUDO,Restaurant,"1451 ROYAL YORK RD, Unit-102",Pass,2,,2023-11-20,,,,,43.68687,-79.528,81e220b632c463e91336ae48396fa0e4,other,0.5
16838,10752650,105178385.0,CRUMBS PATTIES,Restaurant,"160 BALDWIN ST, Unit-7B",Pass,2,,2023-05-24,,,,,43.65498,-79.39994,a18972911b32faa17b48ddb201a68fb4,kensington,0.5
16841,10792157,105242561.0,CRUSH SUPPLIES,Bake Shop,551 ST CLAIR AVE W,Pass,2,,2023-09-01,,,,,43.68237,-79.4207,7e8165291c6544ececcd3ef0e0569850,other,0.5
16842,10693411,105070886.0,CRY BABY GALLERY,Restaurant,1468 DUNDAS ST W,Pass,1,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,2022-11-09,S - Significant,Corrected During Inspection,,,43.64982,-79.431,7895480d21f506332ab1dcf2e3c82409,other,0.58
